814565244,92077264417,92077264454
819733220,92082432287,92082432319
824901243,92087600204,92087600244
830069097,92092767952,92092767955
835236712,92097935461,92097935489
840404601,92103103244,92103103242
845572204,92108270741,92108270758
850740243,92113438673,92113438714
855908115,92118606439,92118606443
861076091,92123774309,92123774307
866244107,92128942219,92128942224
871412249,92134110255,92134110289
876580220,92139278120,92139278146
881749025,92144446819,92144446639
886917401,92149615089,92149614887
892085116,92154782698,92154782700
897253219,92159950695,92159950719
902421187,92165118557,92165118573
907589252,92170286516,92170286556
912757132,92175454290,92175454297
917925179,92180622231,92180622251
923093092,92185790037,92185790037
928260694,92190957533,92190957552
933428729,92196125462,92196125494
938596736,92201293363,92201293389
943764721,92206461242,92206461265
948932737,92211629152,92211629171
954100695,92216797004,92216797003
959268760,92221964963,92221964967
964436658,92227132755,92227132740
969604705,92232300696,92232300691
974772737,92237468622,92237468629
979940705,92242636484,92242636494
985108697,92247804370,92247804388
990276713,92252972280,92252972302
995445624,92258141084,92258140877
1000613702,92263309056,92263309072
1005781649,92268476897,92268476884
1010949745,92273644887,92273644895
1016117736,92278812772,92278812785
1021285759,92283980689,92283980695
1026453616,92289148440,92289148445
1031621705,92294316423,92294316452
1036789679,92299484291,92299484306
1041957721,92304652227,92304652257
1047125720,92309820120,92309820152
1052293696,92314987990,92314988008
1057461713,92320155901,92320155924
1062629673,92325323755,92325323766
1067797209,92330491184,92330491215
1072964736,92335658605,92335658645
1078132584,92340826347,92340826347
1083300719,92345994376,92345994399
1088468617,92351162168,92351162174
1093636204,92356329649,92356329670
1098804235,92361497574,92361497617
1103972899,92366666132,92366665932
1109141401,92371834528,92371834332
1114309106,92377002127,92377002136
1119477212,92382170127,92382170156
1124645226,92387338035,92387338064
1129813258,92392505961,92392506008
1134981106,92397673703,92397673710
1140149105,92402841595,92402841604
1145316751,92408009135,92408009159
1150484753,92413177031,92413177032
1155652761,92418344933,92418344955
1160820752,92423512818,92423512825
1165988633,92428680593,92428680585
1171156591,92433848445,92433848446
1176324212,92439015960,92439015985
1181492227,92444183869,92444183901
1186660187,92449351723,92449351743
1191828107,92454519537,92454519545
1196996177,92459687501,92459687525
1202164114,92464855332,92464855344
1207332228,92470023340,92470023374
1212500532,92475191538,92475191511
1217668655,92480359554,92480359573
1222836599,92485527392,92485527403
1228004608,92490695295,92490695306
1233172211,92495862792,92495862829
1238340233,92501030708,92501030758
1243508205,92506198574,92506198604
1248676163,92511366426,92511366447
1253844115,92516534272,92516534281
1259011711,92521701762,92521701786
1264179696,92526869641,92526869670
1269347728,92532037567,92532037601
1274515647,92537205380,92537205397
1279683719,92542373346,92542373368
1284851665,92547541186,92547541202
1290019769,92552709183,92552709230
1295187783,92557877091,92557877141
1300355624,92563044826,92563044822
1305523743,92568212839,92568212849
1310691743,92573380733,92573380748
1315859735,92578548619,92578548641
1321028287,92583717065,92583717042
1326196131,92588884803,92588884801
1331364253,92594052819,92594052835
1336532185,92599220645,92599220646
1341700241,92604388595,92604388619
1346868235,92609556483,92609556538
1352036105,92614724247,92614724260
1357204092,92619892128,92619892139
1362372137,92625060066,92625060084
1367539721,92630227544,92630227578
1372707758,92635395475,92635395524
1377876414,92640564025,92640563829
1383044914,92645732419,92645732227
1388212593,92650899992,92650900006
1393380711,92656068004,92656068037
1398548705,92661235892,92661235923
1403716260,92666403341,92666403394
1408884092,92671571067,92671571083
1414055098,92676741967,92676741980
1419222799,92681909562,92681909630
1424390745,92687077402,92687077463
1429558744,92692245294,92692245336
1434726631,92697413075,92697413097
1439894632,92702580970,92702580975
1445062617,92707748849,92707748856
1450230713,92712916839,92712916860
1455398744,92718084764,92718084795
1460568345,92723254259,92723254522
1465736964,92728422772,92728422603
1470904616,92733590318,92733590342
1476072598,92738758194,92738758213
1481240745,92743926235,92743926264
1486408719,92749094103,92749094155
1491576672,92754261950,92754261987
1496744704,92759429876,92759429915
1501912617,92764597682,92764597709
1507080218,92769765177,92769765220
1512248228,92774933081,92774933119
1517416251,92780100998,92780101032
1522584161,92785268802,92785268817
1527752172,92790436707,92790436724
1532920161,92795604590,92795604606
1538088250,92800772573,92800772613
1543256249,92805940466,92805940525
1548424097,92811108208,92811108232
1553592155,92816276160,92816276196
1558760196,92821444095,92821444143
1563928195,92826611988,92826612027
1569097170,92831780857,92831780705
1574265955,92836949535,92836949351
1579433752,92842117226,92842117274
1584601672,92847285040,92847285078
