3975813770,116573068107,116573068169
3980982688,116578236918,116578236774
3986150701,116583404824,116583404845
3991318653,116588572669,116588572674
3996486639,116593740549,116593740558
4001654742,116598908545,116598908570
4006822735,116604076431,116604076480
4011990646,116609244235,116609244265
4017158703,116614412185,116614412223
4022326623,116619579998,116619580026
4027494219,116624747488,116624747531
4032662251,116629915413,116629915468
4037830122,116635083177,116635083199
4042997613,116640250561,116640250584
4048165726,116645418567,116645418609
4053333218,116650585952,116650585998
4058500782,116655753410,116655753484
4063668622,116660921143,116660921164
4068836146,116666088560,116666088556
4074005020,116671257327,116671257122
4079172671,116676424871,116676424881
4084340219,116681592312,116681592358
4089508274,116686760261,116686760324
4094676130,116691928010,116691928033
4099843614,116697095387,116697095408
4105011171,116702262837,116702262869
4110178710,116707430269,116707430312
4115346751,116712598203,116712598268
4120514629,116717765975,116717766004
4125682106,116722933345,116722933363
4130850145,116728101277,116728101307
4136017735,116733268760,116733268790
4141185731,116738436649,116738436600
4146353621,116743604432,116743604459
4151521615,116748772319,116748772347
4156689162,116753939760,116753939790
4161857210,116759107701,116759107747
4167025259,116764275643,116764275698
4172193106,116769443383,116769443409
4177360711,116774610881,116774610928
4182528622,116779778685,116779778716
4187696615,116784946572,116784946599
4192864219,116790114069,116790114120
4198032666,116795282409,116795282372
4203200599,116800450235,116800450262
4208368630,116805618159,116805618193
4213536124,116810785546,116810785579
4218703790,116815953106,116815953170
4223871765,116821120974,116821121012
4229039733,116826288835,116826288865
4234207758,116831456753,116831456792
4239375743,116836624631,116836624666
4244543703,116841792484,116841792536
4249711228,116846959903,116846959959
4254879227,116852127795,116852127848
4260047155,116857295616,116857295655
4265215146,116862463500,116862463537
4270383106,116867631353,116867631383
4275551526,116872799666,116872799518
4280719260,116877967293,116877967364
4285887114,116883135041,116883135077
4291054654,116888302474,116888302516
4296222122,116893469835,116893469870
4301389775,116898637381,116898637465
4306557742,116903805241,116903805297
4311725638,116908973030,116908973065
4316893273,116914140559,116914140599
4322061155,116919308334,116919308378
4327229210,116924476282,116924476342
4332397244,116929644209,116929644282
4337566114,116934812972,116934812827
4342734454,116939981205,116939981019
4347902170,116945148815,116945148843
4353070162,116950316700,116950316734
4358237710,116955484141,116955484199
4363405267,116960651591,116960651671
4368573123,116965819340,116965819378
4373740631,116970986741,116970986789
4378908131,116976154135,116976154182
4384075718,116981321615,116981321679
4389243734,116986489524,116986489600
4394411130,116991656813,116991656843
4399578606,116996824182,116996824226
4404746622,117001992091,117001992139
4409914615,117007159978,117007160024
4415082227,117012327483,117012327552
4420250182,117017495331,117017495325
4425418170,117022663212,117022663285
4430586098,117027831033,117027831078
4435753607,117032998435,117032998486
4440921203,117038165924,117038165995
4446089227,117043333842,117043333918
4451256639,117048501147,117048501194
4456424154,117053668555,117053668593
4461591615,117058835909,117058835962
4466759719,117064003906,117064003973
4471927726,117069171806,117069171881
4477096114,117074340088,117074339957
4482264131,117079507998,117079508055
4487431631,117084675391,117084675440
4492599710,117089843363,117089843441
4497767203,117095010749,117095010824
4502935131,117100178570,117100178629
4508103147,117105346480,117105346541
4513271140,117110514366,117110514429
4518439122,117115682241,117115682301
4523606718,117120849730,117120849815
4528775351,117126018256,117126018221
4533943969,117131186767,117131186644
4539111622,117136354313,117136354373
4544279606,117141522191,117141522245
4549447623,117146690101,117146690166
4554615258,117151857629,117151857732
4559783098,117157025362,117157025422
4564950679,117162192836,117162192890
4570118758,117167360808,117167360882
4575286663,117172528607,117172528659
4580454219,117177696056,117177696147
4585622258,117182863988,117182864097
4590790114,117188031737,117188031803
4595957640,117193199156,117193199228
4601125638,117198367047,117198367121
4606293251,117203534554,117203534658
4611461282,117208702478,117208702595
4616629914,117213871003,117213870879
4621797598,117219038580,117219038649
4626965242,117224206117,117224206209
4632133163,117229373931,117229374009
4637300727,117234541389,117234541488
4642468154,117239708709,117239708770
4647635702,117244876150,117244876241
4652803670,117250044011,117250044096
4657971646,117255211880,117255211966
4663139259,117260379386,117260379496
4668307258,117265547279,117265547391
4673475113,117270715027,117270715101
4678642613,117275882420,117275882501
4683810654,117281050354,117281050441
4688978710,117286218303,117286218404
4694146282,117291385768,117291385898
4699314971,117296554350,117296554235
